id,log,created_at,time,from_user_id_str,user_followers_count,user_location,status_url,positivo_negativo
96,RT @AristeguiOnline: Aprobación de AMLO cae 10 puntos; normar publicidad oficial para que no haya más listas de “chayoteros” | Lo mejor Aristegui En Vivo https://t.co/BUBovDe1BU,Mon May 27 23:58:00 +0000 2019,28/05/2019 00:58:00,1942402676,659,Puebla,http://twitter.com/contadorcamach1/statuses/1133160454937694209,0
97,"RT @brozoxmiswebs: LA SECRETARÍA DE COMUNICACIONES Y TRANSPORTES RENTA OFICINAS, PARA CUATRO DE SUS UNIDADES, EN UN COMPLEJO PROPIEDAD DE FIBRA DANHOS, A LOS PROPIETARIOS SE LES VINCULA CON AMLO.
https://t.co/UUelzvYsXj",Mon May 27 23:57:58 +0000 2019,28/05/2019 00:57:58,129936051,94,"Villa Verdun, Álvaro Obregón",http://twitter.com/memobosch/statuses/1133160446465175552,0
98,RT @lasillarota: Exige @FelipeCalderon a @lopezobrador_ revocar orden que impide a soldados defenderse luego de que militares fueran desarmados en Michoacán https://t.co/jZ0HhA6BUr https://t.co/5FHt4tXHfN,Mon May 27 23:57:52 +0000 2019,28/05/2019 00:57:52,1529120330,513,,http://twitter.com/PedroGarcia0053/statuses/1133160424126517248,0
99,"RT @rosales_claus: BAJACALIFORNIAAAAAAAAANS!
Que te guste la pizza no quiere decir que ""a huev..."" te gusta el pepperoni.
Igual, aplica;
Si votaste por AMLO no quiere decir que ""debas"" votar por BONILLA.
De lo contrario, nos van a dar con el pepperoni...Y nos va a doler mucho.",Tue May 28 23:59:58 +0000 2019,29/05/2019 00:59:58,873778622,335,,http://twitter.com/VivianaBasanta/statuses/1133523339400699904,0
101,"RT @edgarsoy: @ferbelaunzaran @RicardoRocha_MX @lopezobrador_ Bien por Ricardo Rocha, esto no quiere decir que todos los de la lista tengan buenos argumentos para deslindarse del chayoteo. No escuché la conferencia y la buscaré para ver la respuesta de AMLO.",Tue May 28 23:59:55 +0000 2019,29/05/2019 00:59:55,841518507175137280,16,,http://twitter.com/DeboraVCas/statuses/1133523327090188288,0
102,"RT @hectoralexx: En 2006 AMLO dice ""México necesita purificación"".

E. Krauze acusa: eso es mesianismo.

AMLO responde: tomé frase de D. Cosío,escrita en 1946.

Krauze dice: no recuerdo que así fuera la frase.

Hoy pasa igual con""hampa de la política"".

O Krauze no tiene memoria o no tiene decoro",Tue May 28 23:59:54 +0000 2019,29/05/2019 00:59:54,1107323181189099520,162,México,http://twitter.com/Y_El_Zarco/statuses/1133523321277034499,1
103,"RT @SoyCristianRey: ¿Es AMLO el presidente menos inteligente en la HISTORIA de México? A mi me queda clarísimo.

https://t.co/WZ1D87qq8Z",Tue May 28 23:59:52 +0000 2019,29/05/2019 00:59:52,245852520,271,,http://twitter.com/cesteban7/statuses/1133523313697873920,0
104,@sopitas Y como al que le cantó es al amlo habrá quienes señalen a una señora solo por cantar?,Tue May 28 23:59:51 +0000 2019,29/05/2019 00:59:51,109938316,30,Mx,http://twitter.com/Cristyccgg/statuses/1133523311059787779,0
105,"RT @jucanevi: @Trolmalpagado Es curioso como cuando a este gobierno le anuncian una caída en sus preferencias, se ponen a trabajar.
AMLO es experto en cortinas de humo.",Tue May 28 23:59:51 +0000 2019,29/05/2019 00:59:51,86102558,17463,México,http://twitter.com/ileana_Mex/statuses/1133523309201506306,0
106,"@MuySuFrida no seas mal pensada, esa mujer sale todos los días de su casa, sobre todo si va a subirse a un avión, con la letra de la canción por si se encuentra a AMLO!!! https://t.co/LTXYMM9AAL",Tue May 28 23:59:49 +0000 2019,29/05/2019 00:59:49,133506611,13076,En Tabasco,http://twitter.com/GinaTrujilloZ/statuses/1133523301752627200,0
107,"RT @soyelciudadano2: Ya hay orden d aprehensión para mexicanos involucrados en caso d Odebrecht. Este gob está trabajando bien y sin necesidad de empezar 1 persecución como bandera basada en la venganza vs corruptos. AMLO está dejando a la justicia trabajar y está funcionando!
https://t.co/zO619zaW84",Tue May 28 23:59:49 +0000 2019,29/05/2019 00:59:49,986645143171219457,296,,http://twitter.com/IrmaNaranjo4/statuses/1133523301706420224,0
109,"RT @CarlosChaviraTV: RT ¡ÚLTIMA NOTICIA!
AMLO llama a Chabelo y pide subir un video donde afirme que él vivió la llegada del hombre hace 10 mil millones de años.
#NoticiasParodiar https://t.co/lzKuYbPqEl",Tue May 28 23:59:47 +0000 2019,29/05/2019 00:59:47,245392282,34,,http://twitter.com/JoMAKCHO/statuses/1133523293690982400,1
110,"@DeniseDresserG @ForeignAffairs Pinche AMLO que no abastece de medicamentos los hospitales, no como con Peña que al menos había agua para las quimioterapias.",Tue May 28 23:59:44 +0000 2019,29/05/2019 00:59:44,32167964,123,méxico,http://twitter.com/malafacha72/statuses/1133523281904975872,0
111,"@TheRealBarbitch Estos parásitos se la pasan vomitando odio contra el presidente AMLO,aaaaah pero si les recuerdas que son un viles sirvientes de esos mafiosos del PRIAN se enojan y bloquenan.Tienen la piel muy delgada estos hampones del periodismo 😒.Malditos hijos de la chingada😠 https://t.co/UMQT3eyYPw",Tue May 28 23:59:43 +0000 2019,29/05/2019 00:59:43,1122568780092203008,302,Costa maya 🇲🇽,http://twitter.com/Oselotl3/statuses/1133523273994653696,1
112,@angell_acostaa @levivanquee Yo si le apoyaba en eso... AMLO quemó a los huachicoleros por qué no dejar sin manos 🤷,Tue May 28 23:59:42 +0000 2019,29/05/2019 00:59:42,1635887172,2647,Sonora,http://twitter.com/GxbbMSxlxnder/statuses/1133523270790209541,1
114,"RT @hectoralexx: @OlafHuerta @JoseManuelGM77 Ejemplo: AMLO llama ""prensa fifí"" a un periódico específico a raíz de una nota cuestionable.

Todos los demás se ponen el saco.

El Peje no tiene la culpa de su ego desmedido, mano.",Tue May 28 23:59:37 +0000 2019,29/05/2019 00:59:37,53215353,516,en el camino de la vida,http://twitter.com/DRIGER1992/statuses/1133523250393296896,0
115,"RT @Luouis009: Será que la derechairiza y ""críticos apartidistas"", con tal de llevar la contraria/atacar a #AMLO y a la 4T ¿defenderán a Emilio Lozoya y al director de Altos Hornos de México?",Tue May 28 23:59:35 +0000 2019,29/05/2019 00:59:35,1096808535889989633,675,,http://twitter.com/84_pabloruiz/statuses/1133523243627945995,1
116,"RT @lasillarota: Sus nexos políticos no fueron impedimento para ser candidato al Senado y ahora titular de la Administración General de Aduanas del gobierno federal de Morena. Este es su ""oscuro"" pasado https://t.co/PmgEv1iB2H",Tue May 28 23:59:35 +0000 2019,29/05/2019 00:59:35,1046963243342880769,144,,http://twitter.com/LizRo59342260/statuses/1133523241702703105,0
117,RT @lasillarota: .@SCT_mx renta oficinas a amigos cercanos de @lopezobrador_. Estos son los millones que pagan al mes y esta es la postura de Fibra Danhos https://t.co/fmf4T2fuuY,Tue May 28 23:59:33 +0000 2019,29/05/2019 00:59:33,102089531,58,"Leon, Gto.",http://twitter.com/IsaDelV/statuses/1133523235923013634,0
118,¿Los que decían que las mañaneras de AMLO son un show montado seguirán diciendo lo mismo después de ver la participación de Ricardo Rocha?,Tue May 28 23:59:33 +0000 2019,29/05/2019 00:59:33,208777955,813,,http://twitter.com/diaz_martin1/statuses/1133523234136186880,0
119,"RT @AlfredoLecona: Hace 2 años, AMLO mencionó la compra a sobreprecio de una planta de fertilizantes en Coatzacoalcos, a “un amigo de Salinas”.

La planta es Agro Nitrogenados y el amigo es Alonso Ancira a quien Salinas le vendió AHMSA.

BRAVO. Emilio Lozoya es solo la punta del iceberg.
#Odebrecht https://t.co/BSJwml1tgr",Tue May 28 23:59:31 +0000 2019,29/05/2019 00:59:31,32643953,405,México,http://twitter.com/guillermopro02/statuses/1133523227626676224,0
121,Este es el reflejo de cómo se encuentra #Profeco @Profeco @SheffieldGto @GobiernoMX #AMLO #LasMañanerasdeAMLO https://t.co/IhLzyX3YQh,Tue May 28 23:59:31 +0000 2019,29/05/2019 00:59:31,75519322,509,"León, Gto. y Cuernavaca Mor.",http://twitter.com/samuelmartinezc/statuses/1133523226435510272,0
122,"RT @El_Universal_Mx: Ni universidades, ni grandes civilizaciones, hace 10,000 años debido al calentamiento global ─por fenómenos naturales— se extinguían 80 especies de mamíferos en México https://t.co/weSMOieeQF",Tue May 28 23:59:31 +0000 2019,29/05/2019 00:59:31,3058854944,58,,http://twitter.com/Sefardita49De/statuses/1133523223906312193,0
123,"@DyerDwight No seas mala leche, AMLO no es como los demás, no es mentiroso ni difamador",Tue May 28 23:59:29 +0000 2019,29/05/2019 00:59:29,947284174074994688,23,"Tampico, Tamaulipas",http://twitter.com/pepefreud58/statuses/1133523217514209281,0
124,"RT @Ama2Vazquez: Si atacan a los soldados, antes, ya sabían a lo que se atenían. Ahora hasta se desarman solos. Es la política entreguista de AMLO",Tue May 28 23:59:29 +0000 2019,29/05/2019 00:59:29,2568944877,59,Sri Lanka,http://twitter.com/Jmora66Jose/statuses/1133523215286906880,0
126,"RT @OficialEnLaMira: Antes de iniciar su viaje a Nayarit, el presidente @lopezobrador_ fue sorprendido por una mujer que le dio una serenata en el avión https://t.co/jc2uq4aKyb https://t.co/3FZz63m7eD",Tue May 28 23:59:27 +0000 2019,29/05/2019 00:59:27,212456520,537,México 🇲🇽,http://twitter.com/Adrianjaro8/statuses/1133523206948573184,0
127,RT @El_Universal_Mx: #Video 📹 Ricardo Rocha reclama a AMLO que su nombre aparezca en lista de periodistas que recibieron dinero https://t.co/R2hA0bBEok https://t.co/NrlUbLpJhJ,Tue May 28 23:59:24 +0000 2019,29/05/2019 00:59:24,1293281628,558,Jalpa de Méndez,http://twitter.com/Jesusedhel/statuses/1133523194814631937,0
128,"RT @FedericoArreola: AMLO pega jonrón contra la corrupción. Cayó Ancira, caerá Lozoya. ¿En la mira Coldwell, Videgaray, Ildelfonso? https://t.co/LqQDmeGYm1 vía @FedericoArreola",Tue May 28 23:59:19 +0000 2019,29/05/2019 00:59:19,1096808535889989633,675,,http://twitter.com/84_pabloruiz/statuses/1133523176892313600,0
129,"Dicen qué para que la cuña apriete ha de ser del mismo palo... y perdonen mi sospechosismo, pero ese ""te acuerdas de lo que me ofreciste"" no me gusta nada como suena...

https://t.co/EBLKPNPk9s",Tue May 28 23:59:19 +0000 2019,29/05/2019 00:59:19,103763760,1015,CDMX,http://twitter.com/MikeEnElDivan/statuses/1133523174811942912,0
130,RT @Revolucion3_0: “¿Qué clase de dictador es AMLO que permite que un periodista lo encare?”: Tuiteros celebran que el presidente dé la palabra a Ricardo Rocha https://t.co/lPqiE2obC5,Tue May 28 23:59:18 +0000 2019,29/05/2019 00:59:18,3233134045,72,"Jalisco, México",http://twitter.com/mg46_miguel/statuses/1133523170026315776,0
131,"RT @alarcondibujos: Se quejan de AMLO, pero hace 10 mil años no decían nada.",Tue May 28 23:59:08 +0000 2019,29/05/2019 00:59:08,997482208779751427,32,,http://twitter.com/MLeyva12/statuses/1133523130406727680,1
132,"RT @galvanochoa: 🔴AMLO presentó al nuevo titular de la Semarnat: Víctor Manuel Toledo Manzur.

⭕️No es político, ni empresario; es un especialista que viene del sector social.

⭕️Estudió Biología en la UNAM, donde realizó estudios superiores.

https://t.co/CGz7tvcCq8 https://t.co/WaFKip47kE",Tue May 28 23:59:08 +0000 2019,29/05/2019 00:59:08,777995051410464768,160,,http://twitter.com/fenrrirreyes/statuses/1133523129064493057,0
133,"RT @Pajaropolitico: En estados donde habrá elecciones, el @INEMexico suspendió la transmisión de las #conferenciasmatutinas de @lopezobrador_ en redes sociales, radio y TV.
https://t.co/eE8JFUFh4r",Tue May 28 23:59:07 +0000 2019,29/05/2019 00:59:07,1096808535889989633,675,,http://twitter.com/84_pabloruiz/statuses/1133523126590087168,0
135,"RT @El_Universal_Mx: ""Tramposamente"" pusieron mi nombre en la cima de la lista de periodistas que recibieron dinero por publicidad durante el sexenio de @EPN, declaró Ricardo Rocha https://t.co/L93i9GAnoj",Tue May 28 23:59:05 +0000 2019,29/05/2019 00:59:05,117880833,679,Quanaxhuato,http://twitter.com/Zacek_Ik/statuses/1133523114967674880,0
138,"RT @ilRafafa: Aún sin concluir el mandato de #AMLO ¿Cómo consideras que será recordado?
Si consideras otro, comenta.
@MuySuFrida @cebichincondesa @SimnTolomeo2 @gar_hanna @Asmodaeus666 @Lania_Kea13 @anti_amlo_73 @AlmaMaderoB @FinisimaPersona @SiguemeTsigo32 @pura_sensatez
@anticorrupcion_",Tue May 28 23:59:00 +0000 2019,29/05/2019 00:59:00,42793827,583,,http://twitter.com/Renepredator/statuses/1133523097397727232,0
139,"RT @Luouis009: Será que la derechairiza y ""críticos apartidistas"", con tal de llevar la contraria/atacar a #AMLO y a la 4T ¿defenderán a Emilio Lozoya y al director de Altos Hornos de México?",Tue May 28 23:58:55 +0000 2019,29/05/2019 00:58:55,130053333,135,Monterrey,http://twitter.com/osojup/statuses/1133523073364242432,1
140,RT @_VicenteSerrano: Por más que se critique a @RicardoRocha_MX hay que reconocer que fue a hablarle de frente a @lopezobrador_. No se escondió a atacar a #AMLO desde su pluma o su programa. Cobardes los @EnriqueKrauze @LópezDóriga @FedericoArreola y esos que no madrugan para ir a La Mañanera. https://t.co/Hm9qhpLWu5,Tue May 28 23:58:50 +0000 2019,29/05/2019 00:58:50,3233134045,72,"Jalisco, México",http://twitter.com/mg46_miguel/statuses/1133523052845834241,0
141,"RT @MuySuFrida: Jesús Ramírez Cuevas le miente a AMLO diciéndole que hace estos ridículos montajes para mentirle a la gente, la realidad es que lo hace para tener somatizado al peje con alabanzas.
https://t.co/2cy8YYO3C4",Tue May 28 23:58:49 +0000 2019,29/05/2019 00:58:49,81399447,783,Guadalajara Jalisco,http://twitter.com/strom77/statuses/1133523049901371393,0
142,"@Trolmalpagado Es curioso como cuando a este gobierno le anuncian una caída en sus preferencias, se ponen a trabajar.
AMLO es experto en cortinas de humo.",Tue May 28 23:58:45 +0000 2019,29/05/2019 00:58:45,2878982525,1117,,http://twitter.com/jucanevi/statuses/1133523034420207616,0
143,"RT @MuySuFrida: El pueblo mexica surgió antes de 1325 durante la migración de Aztlán al Valle de México.

La primera Universidad en México se fundó en 1551. La imprenta se inventó en China hace mil años y llegó en 1539.

AMLO dice que todo eso pasó hace 10 mil años.

https://t.co/xMYtsdgQRF",Tue May 28 23:58:45 +0000 2019,29/05/2019 00:58:45,304767572,163,mexico,http://twitter.com/juliana1705/statuses/1133523032843137024,1
145,"Aún sin concluir el mandato de #AMLO ¿Cómo consideras que será recordado?
Si consideras otro, comenta.
@MuySuFrida @cebichincondesa @SimnTolomeo2 @gar_hanna @Asmodaeus666 @Lania_Kea13 @anti_amlo_73 @AlmaMaderoB @FinisimaPersona @SiguemeTsigo32 @pura_sensatez
@anticorrupcion_",Tue May 28 23:58:43 +0000 2019,29/05/2019 00:58:43,537688076,1794,,http://twitter.com/ilRafafa/statuses/1133523022923481088,0
146,"RT @Erika32516061: Salen a decir los derefachos que la orden de aprehender a Lozoya y Ancira, AMLO las está utilizando para legitimar su gobierno.
Señores, en 50 años no ha habido gobierno más legítimo que el de Andrés Manuel @lopezobrador_ , el cual se ganó por mayoría aplastante en las urnas.",Tue May 28 23:58:40 +0000 2019,29/05/2019 00:58:40,203220936,183,Mexico,http://twitter.com/alfcer/statuses/1133523011557105666,1
147,"@JLozanoA @lopezobrador_ Como que el tema del tiempo qué tardó en titularse AMLO ya está muy desgastado.

Aparte de analfabeta funcional, tiene un cerebrito mononeuronal que no le dá para la creatividad y mucho menos para la ocurrencia.",Tue May 28 23:58:39 +0000 2019,29/05/2019 00:58:39,319299372,630,"Monterrey, Nuevo León",http://twitter.com/liliaFloresMon/statuses/1133523009640095744,0
148,"RT @CarlosAMontaner: El ataque del presidente AMLO en México a la prensa independiente es un mal síntoma. Especialmente la arremetida contra Enrique Krauze, el editor d Letras Libres, una persona absolutamente honesta. Excelente la entrevista que le hizo Fernando del Ricón a Krauze para CNN.",Tue May 28 23:58:38 +0000 2019,29/05/2019 00:58:38,978251623674859520,485,Bogotá,http://twitter.com/AlzateLievano/statuses/1133523004762271745,1
149,"RT @Miriam_Junne: Que no les sorprenda leer a los conservadores defendiendo los abusos y la corrupción de los directivos de Altos Hornos de México y preocupados por ""la cacería"" que está desatando AMLO.

Maromas, les llaman.",Tue May 28 23:58:33 +0000 2019,29/05/2019 00:58:33,133351608,122,MEXICO_PUEBLA,http://twitter.com/BELCPBUEPUE/statuses/1133522981207126016,1
150,"RT @ferbelaunzaran: A cinco días de las elecciones 😶

INE suspende transmisión de conferencias mañaneras de AMLO en redes sociales, radio y TV por elecciones https://t.co/031dRkAmFD vía @pajaropolitico",Tue May 28 23:58:32 +0000 2019,29/05/2019 00:58:32,109722639,140,"Guadalajara, Jalisco",http://twitter.com/emmayss/statuses/1133522980154294272,1
151,"RT @CarlosChaviraTV: RT ¡ÚLTIMA NOTICIA!
AMLO llama a Chabelo y pide subir un video donde afirme que él vivió la llegada del hombre hace 10 mil millones de años.
#NoticiasParodiar https://t.co/lzKuYbPqEl",Tue May 28 23:58:31 +0000 2019,29/05/2019 00:58:31,381880438,86,Mundo del Mundial,http://twitter.com/Joseamtzsuarez/statuses/1133522975565713409,1
152,RT @Milenio: ▶ Pasajera compone canción a AMLO y canta en pleno vuelo https://t.co/fD64m82gOD https://t.co/vT83PfGvKL,Tue May 28 23:58:30 +0000 2019,29/05/2019 00:58:30,84627977,1758,Huaxayacatl,http://twitter.com/Mazelita/statuses/1133522970352074752,0
153,"RT @elisaalanis: Ricardo Rocha aparece en la lista de periodistas que recibieron dinero público con Peña Nieto.
Está en la #ConferenciaPresidente.
Le indica a AMLO que no sabe por qué su gobierno lo está tratando así. Y le recuerda cuando le proporcionó su estudio... 👇🏼
https://t.co/FbQxhHgFLS",Tue May 28 23:58:25 +0000 2019,29/05/2019 00:58:25,898737258441736193,25,,http://twitter.com/IrbellyA/statuses/1133522950001311744,0
154,"RT @soyelciudadano2: Ya hay orden d aprehensión para mexicanos involucrados en caso d Odebrecht. Este gob está trabajando bien y sin necesidad de empezar 1 persecución como bandera basada en la venganza vs corruptos. AMLO está dejando a la justicia trabajar y está funcionando!
https://t.co/zO619zaW84",Tue May 28 23:58:23 +0000 2019,29/05/2019 00:58:23,262847158,787,"Puebla, México",http://twitter.com/pedghuaxin/statuses/1133522941671542784,0
155,"RT @AlejandroMtzMed: AMLO DEJA SIN MEDICINAS A LOS ENFERMOS!!!

Mentira!!! Y lo sé por que lo estoy viviendo, mi suegro el día de ayer fue internado en la clínica del IMSS para una cirugía de cáncer de colon, la atención inigualable, los medicamentos suficientes

NO a los rumores de pánico!!!",Tue May 28 23:58:23 +0000 2019,29/05/2019 00:58:23,867848749128626176,1267,"Toluca, México",http://twitter.com/HildaMe19019231/statuses/1133522940442664961,0
156,"RT @snte49nayarit: #SNTEunoAuno 👩‍🏫👨‍🏫

🗓 Calendario Escolar 2019-2020 🗓
👉Logra SNTE ampliar 10 días tiempo de descanso para maestros 👨‍💼 sin afectar planes y programas de estudio🍎📚

#BuenMartes México #AlAire AMLO #VOTAPAREJO #JalifeEnDirecto #cinemex Edomex #HoyEnSixRadio #JalifeEnVivo #Xalapa https://t.co/IvqpAs7Azv",Tue May 28 23:58:21 +0000 2019,29/05/2019 00:58:21,1083540036908285952,26,,http://twitter.com/tepic_xalisco49/statuses/1133522931890442242,1
157,"⚡️Una cantante sorprendió a #AMLO en pleno vuelo e interpretó una canción rumbo a #Tepic.

* Más informacion en https://t.co/VZqXOKElBR https://t.co/YquaC6ESRJ",Tue May 28 23:58:21 +0000 2019,29/05/2019 00:58:21,67534523,10029,,http://twitter.com/vikoacevedo/statuses/1133522931542368256,0
158,"RT @chioreya: 😡Cómo cree ? Las mañaneras son nuestro derecho constitucional al derecho de informarnos,incluso de seguridad nacional, podria considerase,el INE debe de desaparecer ya q está demasiado contaminado y viciando, no saben ya como pegarle a AMLO, por la gran aceptación q tiene ! https://t.co/oREWQNusPo",Tue May 28 23:58:19 +0000 2019,29/05/2019 00:58:19,90629104,147,México,http://twitter.com/Lorenzofabio/statuses/1133522924382576640,1
159,"RT @GlodeJo07: Buenos días desde un país que pudo haberlo sido todo, pero decidieron votar por AMLO.",Tue May 28 23:58:19 +0000 2019,29/05/2019 00:58:19,1013406410,12,,http://twitter.com/arriaga_marcela/statuses/1133522922520305664,1
160,"RT @GarcesLaureano: 1- Por instrucciones de Obrador, se descongelan cuentas bancarias. Así no más porque él lo dice.

2- Científicos del Cinestav no podrán viajar al extranjero por razones académicas sin la autorización firmada de AMLO.

Y todavía los pejistas se ofenden si le decimos Monarca.",Thu May 30 23:59:58 +0000 2019,31/05/2019 00:59:58,173647947,211,"Guanajuato - Jalisco, México.",http://twitter.com/Pablo_Cordova/statuses/1134248114871816192,0
161,"RT @SinlineaMx: 👉Hace un año nos decían que México prácticamente estaría en la ruina.
¿Quiúbo? 😏

https://t.co/XrEGlu56Z3",Thu May 30 23:59:55 +0000 2019,31/05/2019 00:59:55,776122627400146944,201,"Monterrey, Nuevo León",http://twitter.com/6297Olde/statuses/1134248103819862016,0
162,"RT @_AlberSan: Díganme si esto no amerita psicoanalísis.
Un científico especializado en biología cuantitativa, tiene que ir a Chicago. Allá le pagan su hospedaje y él se paga su avión.
Pero le confirmaron que no puede salir del país ¡sin un permiso firmado por AMLO!

https://t.co/JSO2Hma9xx",Thu May 30 23:59:53 +0000 2019,31/05/2019 00:59:53,451588666,79,,http://twitter.com/NezcaPolita/statuses/1134248094969794565,0
164,"AMLO aborda inversión con Stefano Manservisi, de la Comisión Europea https://t.co/2Y75PEEVBp",Thu May 30 23:59:52 +0000 2019,31/05/2019 00:59:52,30079695,3926,Mexico DF,http://twitter.com/NetoPeriodista/statuses/1134248089856958465,0
165,AMLO se niega a hablar del caso NXIVM tras señalamiento de la hija de Vicente Fox - Vanguardia MX https://t.co/L9UIZvcPsS vía @GoogleNews,Thu May 30 23:59:50 +0000 2019,31/05/2019 00:59:50,330347170,94,Ciudad de México,http://twitter.com/Tabloideedomex/statuses/1134248081455665152,0
168,"RT @Fafhoo: Ya les importa a donde van los impuestos.

Ya les importa el medio ambiente.

Ya les importa el sistema de salud.

Ya les importan los animales.

Ya les importan las muertes.

Ya les importan los pobres.

Ya marchan y protestan.

AMLO está volviendo a la derecha de izquierda.",Thu May 30 23:59:44 +0000 2019,31/05/2019 00:59:44,443418980,37,cd mexico,http://twitter.com/fdz_alarcon/statuses/1134248057514516483,1
169,"RT @IsisG2: #SNTEunoAuno👩‍🏫👨‍🏫

🗓CALENDARIO Escolar 2019-2020 🗓#Entérate 👉Periodos vacacionales✔Suspensiones oficiales✔Consejos Técnicos✔

😯Y 10 días de descanso más a docentes 👨‍💼 un logro #SNTE

#FelizJueves Hoy 30 México #BuenJueves AMLO #ConferenciaAMLO #Senado #TMEC T-MEC #QPachow https://t.co/9TqkUDQhdr",Thu May 30 23:59:43 +0000 2019,31/05/2019 00:59:43,703662440031121408,272,,http://twitter.com/InterianGonzalo/statuses/1134248052146024448,1
170,"RT @Milenio: ▶ VIDEO | Por elecciones, PRD pide a #AMLO aplazar inicio de obras en Dos Bocas https://t.co/Si4odgXyBm https://t.co/79lZIN7DMw",Thu May 30 23:59:40 +0000 2019,31/05/2019 00:59:40,891494879368544256,463,,http://twitter.com/CabreraLotfe/statuses/1134248039479222273,0
171,RT @guruchuirer: AMLO ha frenado el desastre de endeudamiento irracional realizado por el PRIAN de Calderón y Peña Nieto. https://t.co/fuE5f9HwtD,Thu May 30 23:59:35 +0000 2019,31/05/2019 00:59:35,2357153282,147,Guadalajara Jalisco,http://twitter.com/CarlosGerardoRu/statuses/1134248018570559492,1
173,RT @DesireeNavarro: Ojo a todos. Clonaron la cuenta de @dparamooficial NO sigan a @Davidparamomx por favor no se confundan. Esa fue creada por Red Amlo. Su cuenta está suspendida por un par de días porque la denunciaron.,Thu May 30 23:59:33 +0000 2019,31/05/2019 00:59:33,381880438,86,Mundo del Mundial,http://twitter.com/Joseamtzsuarez/statuses/1134248009255018496,0
174,"RT @JucaNoticias: AMLO manda fuerte mensaje y claro a la oposición por libro BOMBA que se presento en el senado a la legisladora Citlalli Hernández de morena y hace un llamado a parar la violencia!

Me ayudas compartiendo / RT
Muchas gracias
https://t.co/PLq0afiTgd",Thu May 30 23:59:32 +0000 2019,31/05/2019 00:59:32,1005680100904505345,362,"Sinaloa, México",http://twitter.com/EloyCampas/statuses/1134248004792279040,1
175,"RT @Milenio: ▶ VIDEO | Por elecciones, PRD pide a #AMLO aplazar inicio de obras en Dos Bocas https://t.co/Si4odgXyBm https://t.co/79lZIN7DMw",Thu May 30 23:59:31 +0000 2019,31/05/2019 00:59:31,148545258,21892,México,http://twitter.com/juarezvero/statuses/1134248002447478784,0
177,"RT @QuesaVerdades: VIDEO NUEVO: Tiembla EUA: ¡Presidente de Alemania convoca a ayudar a México, AMLO tiene a Trump de rodillas!

https://t.co/BQMAnwyqSy vía @YouTube",Thu May 30 23:59:28 +0000 2019,31/05/2019 00:59:28,623824331,388,,http://twitter.com/Tinomontiel/statuses/1134247987910238208,0
179,"RT @JucaNoticias: Lozoya embarra a Peña y a muchos altos funcionarios MÁS! AMLO se las canta derecha ""Caiga quien Caiga"" Cero impunidad!

Me ayudan compartiendo / RT
Muchas gracias!
https://t.co/8cP7AAC6cC",Thu May 30 23:59:27 +0000 2019,31/05/2019 00:59:27,543580042,311,"Gustavo A. Madero, Distrito Fe",http://twitter.com/HmejiaCarlos/statuses/1134247985221656581,1
180,"RT @hectoralexx: ¿Quiénes inspiran ataques brutales como el padecido por la senadora Citlali Hernández ayer?

(Hilo)

-""A AMLO hay que pararlo por la buena, por la mala o como sea"". Ex canciller foxista Jorge Castaňeda, 2004.

-""Hay que parar a ese loco AMLO"" -Martha Sahagún, 2004.",Thu May 30 23:59:23 +0000 2019,31/05/2019 00:59:23,553885930,27,,http://twitter.com/jsgomu/statuses/1134247969878941696,0
182,Agreden a AMLO con huevo en la cabeza https://t.co/oGtgDV3JtK,Thu May 30 23:59:21 +0000 2019,31/05/2019 00:59:21,1088633902728663042,185,Estados Unidos,http://twitter.com/Ernesto44121648/statuses/1134247959317635072,0
183,"RT @aaguirre_g: En Morena están preocupados por el daño que @CuitlahuacGJ podría causar al partido en #Veracruz.

El temor radica en que el daño sea irreversible, al grado que ni el propio AMLO pueda solucionarlo.

Detalles, en mi columna para @El_Universal_Mx: https://t.co/tcwKSGrDQS https://t.co/kXtHobZI0O",Thu May 30 23:59:20 +0000 2019,31/05/2019 00:59:20,142018519,552,San Pedro Garza G. N.L. Mexico,http://twitter.com/ricardomeibarra/statuses/1134247956922736641,0
184,"FALTA JAVIER CORRAL A REUNIÓN CON AMLO. Arrancan gobernadores panistas diálogos por Gran Acuerdo de la Concordia con @lopezobrador_. Comieron en Palacio Nacional

@Javier_Corral l @diegosinhue l @AispuroDurango @AccionNacional",Thu May 30 23:59:18 +0000 2019,31/05/2019 00:59:18,896659679148822528,3629,,http://twitter.com/LaHogueraMx/statuses/1134247948211146753,0
185,"#Nacional 📣 | Senado dispuesto a avalar documento del T-MEC en tiempo extra

Entérate aquí ➡ https://t.co/7klEKYaIvE https://t.co/XQnv8sr85z",Thu May 30 23:59:18 +0000 2019,31/05/2019 00:59:18,596044505,10144,"León, Guanajuato",http://twitter.com/soldleon/statuses/1134247947439398917,1
186,"RT @pmigoya: Lo dicho #LaT4Mata a los mexicanos. Los recortes en salud empleados por el presidente de México, Andrés Manuel López Obrador, ya cobraron sus primeras víctimas fatales: 13 bebés recién nacidos murieron por falta de suministros https://t.co/ofapZFOjhI #MORENAGobiernaMal",Thu May 30 23:59:17 +0000 2019,31/05/2019 00:59:17,577769812,243,Apodaca Nuevo Leon,http://twitter.com/a312_/statuses/1134247941605068800,0
